Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PATCH,/constructor-be/anket/5008063,1,0,77.77466600236949,77.77466600236949,77.77466600236949,77.77466600236949,2529.0,0.0006663087926396316,0.0,78,78,78,78,78,78,78,78,78,78,78
PATCH,/constructor-be/anket/5008076,1,0,198.13291700847913,198.13291700847913,198.13291700847913,198.13291700847913,2322.0,0.0006663087926396316,0.0,200,200,200,200,200,200,200,200,200,200,200
PATCH,/constructor-be/anket/5008078,1,0,125.24908299383242,125.24908299383242,125.24908299383242,125.24908299383242,2348.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008087,1,0,72.91375000204425,72.91375000204425,72.91375000204425,72.91375000204425,2301.0,0.0006663087926396316,0.0,73,73,73,73,73,73,73,73,73,73,73
PATCH,/constructor-be/anket/5008088,1,0,79.58037499338388,79.58037499338388,79.58037499338388,79.58037499338388,2367.0,0.0006663087926396316,0.0,80,80,80,80,80,80,80,80,80,80,80
PATCH,/constructor-be/anket/5008092,1,0,75.7567079999717,75.7567079999717,75.7567079999717,75.7567079999717,2297.0,0.0006663087926396316,0.0,76,76,76,76,76,76,76,76,76,76,76
PATCH,/constructor-be/anket/5008098,1,0,100.93583400885109,100.93583400885109,100.93583400885109,100.93583400885109,2574.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5008104,1,0,128.69100000534672,128.69100000534672,128.69100000534672,128.69100000534672,2360.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008107,1,0,120.33179200079758,120.33179200079758,120.33179200079758,120.33179200079758,2354.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008113,1,0,122.40829100483097,122.40829100483097,122.40829100483097,122.40829100483097,2442.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008118,1,0,116.5089580026688,116.5089580026688,116.5089580026688,116.5089580026688,2341.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008119,1,0,109.04216700873803,109.04216700873803,109.04216700873803,109.04216700873803,2463.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008120,1,0,71.07358399662189,71.07358399662189,71.07358399662189,71.07358399662189,2329.0,0.0006663087926396316,0.0,71,71,71,71,71,71,71,71,71,71,71
PATCH,/constructor-be/anket/5008121,1,0,132.03520800743718,132.03520800743718,132.03520800743718,132.03520800743718,2348.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008126,1,0,77.56462499673944,77.56462499673944,77.56462499673944,77.56462499673944,2448.0,0.0006663087926396316,0.0,78,78,78,78,78,78,78,78,78,78,78
PATCH,/constructor-be/anket/5008133,1,0,68.42016699374653,68.42016699374653,68.42016699374653,68.42016699374653,2514.0,0.0006663087926396316,0.0,68,68,68,68,68,68,68,68,68,68,68
PATCH,/constructor-be/anket/5008141,1,0,71.81595799920615,71.81595799920615,71.81595799920615,71.81595799920615,2377.0,0.0006663087926396316,0.0,72,72,72,72,72,72,72,72,72,72,72
PATCH,/constructor-be/anket/5008143,1,0,76.63783300085925,76.63783300085925,76.63783300085925,76.63783300085925,2570.0,0.0006663087926396316,0.0,77,77,77,77,77,77,77,77,77,77,77
PATCH,/constructor-be/anket/5008145,1,0,88.61116699699778,88.61116699699778,88.61116699699778,88.61116699699778,2500.0,0.0006663087926396316,0.0,89,89,89,89,89,89,89,89,89,89,89
PATCH,/constructor-be/anket/5008149,1,0,110.78087499481626,110.78087499481626,110.78087499481626,110.78087499481626,2295.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008150,1,0,138.8821669970639,138.8821669970639,138.8821669970639,138.8821669970639,2507.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5008154,1,0,113.97862501326017,113.97862501326017,113.97862501326017,113.97862501326017,2446.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008157,1,0,67.4929999950109,67.4929999950109,67.4929999950109,67.4929999950109,2386.0,0.0006663087926396316,0.0,67,67,67,67,67,67,67,67,67,67,67
PATCH,/constructor-be/anket/5008158,1,0,67.07279200782068,67.07279200782068,67.07279200782068,67.07279200782068,2374.0,0.0006663087926396316,0.0,67,67,67,67,67,67,67,67,67,67,67
PATCH,/constructor-be/anket/5008162,1,0,70.3406249958789,70.3406249958789,70.3406249958789,70.3406249958789,2426.0,0.0006663087926396316,0.0,70,70,70,70,70,70,70,70,70,70,70
PATCH,/constructor-be/anket/5008164,1,0,74.05233300232794,74.05233300232794,74.05233300232794,74.05233300232794,2479.0,0.0006663087926396316,0.0,74,74,74,74,74,74,74,74,74,74,74
PATCH,/constructor-be/anket/5008170,1,0,120.13895899872296,120.13895899872296,120.13895899872296,120.13895899872296,2463.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008173,1,0,122.8631249978207,122.8631249978207,122.8631249978207,122.8631249978207,2507.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008175,1,0,81.48837499902584,81.48837499902584,81.48837499902584,81.48837499902584,2340.0,0.0006663087926396316,0.0,81,81,81,81,81,81,81,81,81,81,81
PATCH,/constructor-be/anket/5008180,1,0,78.37137499882374,78.37137499882374,78.37137499882374,78.37137499882374,2325.0,0.0006663087926396316,0.0,78,78,78,78,78,78,78,78,78,78,78
PATCH,/constructor-be/anket/5008182,1,0,96.48304199799895,96.48304199799895,96.48304199799895,96.48304199799895,2435.0,0.0006663087926396316,0.0,96,96,96,96,96,96,96,96,96,96,96
PATCH,/constructor-be/anket/5008190,1,0,146.25504199648276,146.25504199648276,146.25504199648276,146.25504199648276,2339.0,0.0006663087926396316,0.0,150,150,150,150,150,150,150,150,150,150,150
PATCH,/constructor-be/anket/5008193,1,0,109.83741699601524,109.83741699601524,109.83741699601524,109.83741699601524,2488.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008194,1,0,73.77833299688064,73.77833299688064,73.77833299688064,73.77833299688064,2522.0,0.0006663087926396316,0.0,74,74,74,74,74,74,74,74,74,74,74
PATCH,/constructor-be/anket/5008195,1,0,90.13425000011921,90.13425000011921,90.13425000011921,90.13425000011921,2319.0,0.0006663087926396316,0.0,90,90,90,90,90,90,90,90,90,90,90
PATCH,/constructor-be/anket/5008197,1,0,87.20766600163188,87.20766600163188,87.20766600163188,87.20766600163188,2409.0,0.0006663087926396316,0.0,87,87,87,87,87,87,87,87,87,87,87
PATCH,/constructor-be/anket/5008198,1,0,61.57050000911113,61.57050000911113,61.57050000911113,61.57050000911113,2393.0,0.0006663087926396316,0.0,62,62,62,62,62,62,62,62,62,62,62
PATCH,/constructor-be/anket/5008199,1,0,97.95170799770858,97.95170799770858,97.95170799770858,97.95170799770858,2351.0,0.0006663087926396316,0.0,98,98,98,98,98,98,98,98,98,98,98
PATCH,/constructor-be/anket/5008201,1,0,70.4299580102088,70.4299580102088,70.4299580102088,70.4299580102088,2446.0,0.0006663087926396316,0.0,70,70,70,70,70,70,70,70,70,70,70
PATCH,/constructor-be/anket/5008205,1,0,124.9138330022106,124.9138330022106,124.9138330022106,124.9138330022106,2328.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008211,1,0,112.22787499718834,112.22787499718834,112.22787499718834,112.22787499718834,2310.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008212,1,0,126.05379200249445,126.05379200249445,126.05379200249445,126.05379200249445,2378.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008224,1,0,108.59279098804109,108.59279098804109,108.59279098804109,108.59279098804109,2449.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008226,1,0,94.34366699133534,94.34366699133534,94.34366699133534,94.34366699133534,2495.0,0.0006663087926396316,0.0,94,94,94,94,94,94,94,94,94,94,94
PATCH,/constructor-be/anket/5008228,1,0,161.30049999628682,161.30049999628682,161.30049999628682,161.30049999628682,2389.0,0.0006663087926396316,0.0,160,160,160,160,160,160,160,160,160,160,160
PATCH,/constructor-be/anket/5008234,1,0,76.24841599317733,76.24841599317733,76.24841599317733,76.24841599317733,2380.0,0.0006663087926396316,0.0,76,76,76,76,76,76,76,76,76,76,76
PATCH,/constructor-be/anket/5008239,1,0,125.07129200093914,125.07129200093914,125.07129200093914,125.07129200093914,2392.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008243,1,0,74.00291599333286,74.00291599333286,74.00291599333286,74.00291599333286,2395.0,0.0006663087926396316,0.0,74,74,74,74,74,74,74,74,74,74,74
PATCH,/constructor-be/anket/5008244,1,0,86.59087501291651,86.59087501291651,86.59087501291651,86.59087501291651,2316.0,0.0006663087926396316,0.0,87,87,87,87,87,87,87,87,87,87,87
PATCH,/constructor-be/anket/5008251,1,0,70.3329579991987,70.3329579991987,70.3329579991987,70.3329579991987,2419.0,0.0006663087926396316,0.0,70,70,70,70,70,70,70,70,70,70,70
PATCH,/constructor-be/anket/5008254,1,0,98.61870799795724,98.61870799795724,98.61870799795724,98.61870799795724,2365.0,0.0006663087926396316,0.0,99,99,99,99,99,99,99,99,99,99,99
PATCH,/constructor-be/anket/5008259,1,0,102.48258399951737,102.48258399951737,102.48258399951737,102.48258399951737,2459.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5008261,1,0,78.25133399455808,78.25133399455808,78.25133399455808,78.25133399455808,2438.0,0.0006663087926396316,0.0,78,78,78,78,78,78,78,78,78,78,78
PATCH,/constructor-be/anket/5008262,1,0,86.78483299445361,86.78483299445361,86.78483299445361,86.78483299445361,2379.0,0.0006663087926396316,0.0,87,87,87,87,87,87,87,87,87,87,87
PATCH,/constructor-be/anket/5008264,1,0,86.18066700000782,86.18066700000782,86.18066700000782,86.18066700000782,2316.0,0.0006663087926396316,0.0,86,86,86,86,86,86,86,86,86,86,86
PATCH,/constructor-be/anket/5008268,1,0,106.47816699929535,106.47816699929535,106.47816699929535,106.47816699929535,2390.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008269,1,0,91.50045800197404,91.50045800197404,91.50045800197404,91.50045800197404,2431.0,0.0006663087926396316,0.0,92,92,92,92,92,92,92,92,92,92,92
PATCH,/constructor-be/anket/5008270,1,0,130.94441599969286,130.94441599969286,130.94441599969286,130.94441599969286,2318.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008290,1,0,143.2621249987278,143.2621249987278,143.2621249987278,143.2621249987278,2489.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5008293,1,0,64.35195900849067,64.35195900849067,64.35195900849067,64.35195900849067,2475.0,0.0006663087926396316,0.0,64,64,64,64,64,64,64,64,64,64,64
PATCH,/constructor-be/anket/5008295,1,0,63.636292004957795,63.636292004957795,63.636292004957795,63.636292004957795,2496.0,0.0006663087926396316,0.0,64,64,64,64,64,64,64,64,64,64,64
PATCH,/constructor-be/anket/5008302,1,0,138.8463750045048,138.8463750045048,138.8463750045048,138.8463750045048,2283.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5008308,1,0,107.52237499400508,107.52237499400508,107.52237499400508,107.52237499400508,2358.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008309,1,0,103.93587499856949,103.93587499856949,103.93587499856949,103.93587499856949,2356.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5008313,1,0,125.11787500989158,125.11787500989158,125.11787500989158,125.11787500989158,2350.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008320,1,0,91.89283300656825,91.89283300656825,91.89283300656825,91.89283300656825,2399.0,0.0006663087926396316,0.0,92,92,92,92,92,92,92,92,92,92,92
PATCH,/constructor-be/anket/5008324,1,0,75.50654200895224,75.50654200895224,75.50654200895224,75.50654200895224,2496.0,0.0006663087926396316,0.0,76,76,76,76,76,76,76,76,76,76,76
PATCH,/constructor-be/anket/5008328,1,0,86.36570798989851,86.36570798989851,86.36570798989851,86.36570798989851,2498.0,0.0006663087926396316,0.0,86,86,86,86,86,86,86,86,86,86,86
PATCH,/constructor-be/anket/5008333,1,0,115.55220899754204,115.55220899754204,115.55220899754204,115.55220899754204,2388.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008336,1,0,81.02929200686049,81.02929200686049,81.02929200686049,81.02929200686049,2323.0,0.0006663087926396316,0.0,81,81,81,81,81,81,81,81,81,81,81
PATCH,/constructor-be/anket/5008342,1,0,132.7258749952307,132.7258749952307,132.7258749952307,132.7258749952307,2381.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008343,1,0,127.17295800393913,127.17295800393913,127.17295800393913,127.17295800393913,2466.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008353,1,0,82.67137499933597,82.67137499933597,82.67137499933597,82.67137499933597,2300.0,0.0006663087926396316,0.0,83,83,83,83,83,83,83,83,83,83,83
PATCH,/constructor-be/anket/5008359,1,0,148.6405830073636,148.6405830073636,148.6405830073636,148.6405830073636,2300.0,0.0006663087926396316,0.0,150,150,150,150,150,150,150,150,150,150,150
PATCH,/constructor-be/anket/5008360,1,0,81.56645800045226,81.56645800045226,81.56645800045226,81.56645800045226,2579.0,0.0006663087926396316,0.0,82,82,82,82,82,82,82,82,82,82,82
PATCH,/constructor-be/anket/5008361,1,0,93.14041699690279,93.14041699690279,93.14041699690279,93.14041699690279,2327.0,0.0006663087926396316,0.0,93,93,93,93,93,93,93,93,93,93,93
PATCH,/constructor-be/anket/5008362,1,0,112.8239170066081,112.8239170066081,112.8239170066081,112.8239170066081,2632.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008363,1,0,58.91012499341741,58.91012499341741,58.91012499341741,58.91012499341741,2445.0,0.0006663087926396316,0.0,59,59,59,59,59,59,59,59,59,59,59
PATCH,/constructor-be/anket/5008368,1,0,93.32004099269398,93.32004099269398,93.32004099269398,93.32004099269398,2304.0,0.0006663087926396316,0.0,93,93,93,93,93,93,93,93,93,93,93
PATCH,/constructor-be/anket/5008377,1,0,134.01075000001583,134.01075000001583,134.01075000001583,134.01075000001583,2464.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008388,1,0,94.76437499688473,94.76437499688473,94.76437499688473,94.76437499688473,2372.0,0.0006663087926396316,0.0,95,95,95,95,95,95,95,95,95,95,95
PATCH,/constructor-be/anket/5008391,1,0,129.12087498989422,129.12087498989422,129.12087498989422,129.12087498989422,2526.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008395,1,0,112.60316699917894,112.60316699917894,112.60316699917894,112.60316699917894,2444.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008396,1,0,116.89004200161435,116.89004200161435,116.89004200161435,116.89004200161435,2405.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008398,1,0,109.49145798804238,109.49145798804238,109.49145798804238,109.49145798804238,2506.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008405,1,0,141.9949590053875,141.9949590053875,141.9949590053875,141.9949590053875,2456.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5008408,1,0,61.59454199951142,61.59454199951142,61.59454199951142,61.59454199951142,2459.0,0.0006663087926396316,0.0,62,62,62,62,62,62,62,62,62,62,62
PATCH,/constructor-be/anket/5008412,1,0,135.5086669937009,135.5086669937009,135.5086669937009,135.5086669937009,2315.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5008413,1,0,166.0296659974847,166.0296659974847,166.0296659974847,166.0296659974847,2505.0,0.0006663087926396316,0.0,170,170,170,170,170,170,170,170,170,170,170
PATCH,/constructor-be/anket/5008422,1,0,119.11549999786075,119.11549999786075,119.11549999786075,119.11549999786075,2494.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008436,1,0,73.98549999925308,73.98549999925308,73.98549999925308,73.98549999925308,2304.0,0.0006663087926396316,0.0,74,74,74,74,74,74,74,74,74,74,74
PATCH,/constructor-be/anket/5008437,1,0,106.65683299885131,106.65683299885131,106.65683299885131,106.65683299885131,2389.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008445,1,0,98.20408299856354,98.20408299856354,98.20408299856354,98.20408299856354,2325.0,0.0006663087926396316,0.0,98,98,98,98,98,98,98,98,98,98,98
PATCH,/constructor-be/anket/5008461,1,0,104.63795799296349,104.63795799296349,104.63795799296349,104.63795799296349,2342.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5008462,1,0,81.42116598901339,81.42116598901339,81.42116598901339,81.42116598901339,2471.0,0.0006663087926396316,0.0,81,81,81,81,81,81,81,81,81,81,81
PATCH,/constructor-be/anket/5008471,1,0,81.31304199923761,81.31304199923761,81.31304199923761,81.31304199923761,2379.0,0.0006663087926396316,0.0,81,81,81,81,81,81,81,81,81,81,81
PATCH,/constructor-be/anket/5008491,1,0,79.75312499911524,79.75312499911524,79.75312499911524,79.75312499911524,2435.0,0.0006663087926396316,0.0,80,80,80,80,80,80,80,80,80,80,80
PATCH,/constructor-be/anket/5008503,1,0,144.32462499826215,144.32462499826215,144.32462499826215,144.32462499826215,2439.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5008505,1,0,65.6369589996757,65.6369589996757,65.6369589996757,65.6369589996757,2375.0,0.0006663087926396316,0.0,66,66,66,66,66,66,66,66,66,66,66
PATCH,/constructor-be/anket/5008507,1,0,127.24945800437126,127.24945800437126,127.24945800437126,127.24945800437126,2500.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008508,1,0,88.10208299837541,88.10208299837541,88.10208299837541,88.10208299837541,2499.0,0.0006663087926396316,0.0,88,88,88,88,88,88,88,88,88,88,88
PATCH,/constructor-be/anket/5008529,1,0,91.01025000563823,91.01025000563823,91.01025000563823,91.01025000563823,2315.0,0.0006663087926396316,0.0,91,91,91,91,91,91,91,91,91,91,91
PATCH,/constructor-be/anket/5008531,1,0,110.71575000823941,110.71575000823941,110.71575000823941,110.71575000823941,2460.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5008536,1,0,96.40129099716432,96.40129099716432,96.40129099716432,96.40129099716432,2404.0,0.0006663087926396316,0.0,96,96,96,96,96,96,96,96,96,96,96
PATCH,/constructor-be/anket/5008544,1,0,67.95420800335705,67.95420800335705,67.95420800335705,67.95420800335705,2501.0,0.0006663087926396316,0.0,68,68,68,68,68,68,68,68,68,68,68
PATCH,/constructor-be/anket/5008549,1,0,72.50129099702463,72.50129099702463,72.50129099702463,72.50129099702463,2408.0,0.0006663087926396316,0.0,73,73,73,73,73,73,73,73,73,73,73
PATCH,/constructor-be/anket/5008553,1,0,80.64824999019038,80.64824999019038,80.64824999019038,80.64824999019038,2507.0,0.0006663087926396316,0.0,81,81,81,81,81,81,81,81,81,81,81
PATCH,/constructor-be/anket/5008558,1,0,60.904666999704204,60.904666999704204,60.904666999704204,60.904666999704204,2553.0,0.0006663087926396316,0.0,61,61,61,61,61,61,61,61,61,61,61
PATCH,/constructor-be/anket/5008563,1,0,75.94662500196137,75.94662500196137,75.94662500196137,75.94662500196137,2336.0,0.0006663087926396316,0.0,76,76,76,76,76,76,76,76,76,76,76
PATCH,/constructor-be/anket/5008566,1,0,83.07483300450258,83.07483300450258,83.07483300450258,83.07483300450258,2364.0,0.0006663087926396316,0.0,83,83,83,83,83,83,83,83,83,83,83
PATCH,/constructor-be/anket/5008569,1,0,83.94324999244418,83.94324999244418,83.94324999244418,83.94324999244418,2352.0,0.0006663087926396316,0.0,84,84,84,84,84,84,84,84,84,84,84
PATCH,/constructor-be/anket/5008570,1,0,82.92345800145995,82.92345800145995,82.92345800145995,82.92345800145995,2495.0,0.0006663087926396316,0.0,83,83,83,83,83,83,83,83,83,83,83
PATCH,/constructor-be/anket/5008571,1,0,133.99937500071246,133.99937500071246,133.99937500071246,133.99937500071246,2298.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008578,1,0,129.95320800109766,129.95320800109766,129.95320800109766,129.95320800109766,2389.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008579,1,0,123.8009160006186,123.8009160006186,123.8009160006186,123.8009160006186,2254.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008580,1,0,104.59254099987447,104.59254099987447,104.59254099987447,104.59254099987447,2377.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5008581,1,0,93.48033300193492,93.48033300193492,93.48033300193492,93.48033300193492,2469.0,0.0006663087926396316,0.0,93,93,93,93,93,93,93,93,93,93,93
PATCH,/constructor-be/anket/5008587,1,0,77.44170899968594,77.44170899968594,77.44170899968594,77.44170899968594,2436.0,0.0006663087926396316,0.0,77,77,77,77,77,77,77,77,77,77,77
PATCH,/constructor-be/anket/5008597,1,0,143.96291600132827,143.96291600132827,143.96291600132827,143.96291600132827,2527.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5008599,1,0,120.05924999539275,120.05924999539275,120.05924999539275,120.05924999539275,2379.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008601,1,0,121.0141250048764,121.0141250048764,121.0141250048764,121.0141250048764,2315.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008603,1,0,72.82829198811669,72.82829198811669,72.82829198811669,72.82829198811669,2365.0,0.0006663087926396316,0.0,73,73,73,73,73,73,73,73,73,73,73
PATCH,/constructor-be/anket/5008604,1,0,93.56424999714363,93.56424999714363,93.56424999714363,93.56424999714363,2357.0,0.0006663087926396316,0.0,94,94,94,94,94,94,94,94,94,94,94
PATCH,/constructor-be/anket/5008606,1,0,117.94175000977702,117.94175000977702,117.94175000977702,117.94175000977702,2451.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008608,1,0,132.7187499991851,132.7187499991851,132.7187499991851,132.7187499991851,2383.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5008609,1,0,100.3077080094954,100.3077080094954,100.3077080094954,100.3077080094954,2318.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5008616,1,0,101.79687499476131,101.79687499476131,101.79687499476131,101.79687499476131,2265.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5008622,1,0,91.47616699920036,91.47616699920036,91.47616699920036,91.47616699920036,2357.0,0.0006663087926396316,0.0,91,91,91,91,91,91,91,91,91,91,91
PATCH,/constructor-be/anket/5008626,1,0,119.84374999883585,119.84374999883585,119.84374999883585,119.84374999883585,2344.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008639,1,0,85.61150000605267,85.61150000605267,85.61150000605267,85.61150000605267,2619.0,0.0006663087926396316,0.0,86,86,86,86,86,86,86,86,86,86,86
PATCH,/constructor-be/anket/5008643,1,0,72.11308300611563,72.11308300611563,72.11308300611563,72.11308300611563,2450.0,0.0006663087926396316,0.0,72,72,72,72,72,72,72,72,72,72,72
PATCH,/constructor-be/anket/5008644,1,0,86.63249999517575,86.63249999517575,86.63249999517575,86.63249999517575,2541.0,0.0006663087926396316,0.0,87,87,87,87,87,87,87,87,87,87,87
PATCH,/constructor-be/anket/5008653,1,0,138.09400000900496,138.09400000900496,138.09400000900496,138.09400000900496,2555.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5008657,1,0,74.94416600093246,74.94416600093246,74.94416600093246,74.94416600093246,2472.0,0.0006663087926396316,0.0,75,75,75,75,75,75,75,75,75,75,75
PATCH,/constructor-be/anket/5008663,1,0,64.96524999965914,64.96524999965914,64.96524999965914,64.96524999965914,2375.0,0.0006663087926396316,0.0,65,65,65,65,65,65,65,65,65,65,65
PATCH,/constructor-be/anket/5008664,1,0,81.60287499777041,81.60287499777041,81.60287499777041,81.60287499777041,2309.0,0.0006663087926396316,0.0,82,82,82,82,82,82,82,82,82,82,82
PATCH,/constructor-be/anket/5008673,1,0,77.4915000074543,77.4915000074543,77.4915000074543,77.4915000074543,2390.0,0.0006663087926396316,0.0,77,77,77,77,77,77,77,77,77,77,77
PATCH,/constructor-be/anket/5008674,1,0,102.56920800020453,102.56920800020453,102.56920800020453,102.56920800020453,2477.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5008683,1,0,89.64887500042096,89.64887500042096,89.64887500042096,89.64887500042096,2429.0,0.0006663087926396316,0.0,90,90,90,90,90,90,90,90,90,90,90
PATCH,/constructor-be/anket/5008696,1,0,85.23462500306778,85.23462500306778,85.23462500306778,85.23462500306778,2350.0,0.0006663087926396316,0.0,85,85,85,85,85,85,85,85,85,85,85
PATCH,/constructor-be/anket/5008697,1,0,75.73966700874735,75.73966700874735,75.73966700874735,75.73966700874735,2396.0,0.0006663087926396316,0.0,76,76,76,76,76,76,76,76,76,76,76
PATCH,/constructor-be/anket/5008700,1,0,124.24587499117479,124.24587499117479,124.24587499117479,124.24587499117479,2513.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5008705,1,0,103.13562500232365,103.13562500232365,103.13562500232365,103.13562500232365,2296.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5008734,1,0,183.0485829996178,183.0485829996178,183.0485829996178,183.0485829996178,2522.0,0.0006663087926396316,0.0,180,180,180,180,180,180,180,180,180,180,180
